"ActivityStartDate","ActivityDepthHeightMeasure.MeasureValue","CharacteristicName","ResultMeasureValue"
"1986-07-10",10,"Temperature, water","15.2"
"1986-07-10",11,"Dissolved oxygen (DO)","0.2"
"1986-07-10",11,"Dissolved oxygen saturation","1.92307"
"1986-07-10",11,"Temperature, water","14.4"
"1986-07-10",12,"Dissolved oxygen (DO)","0.2"
"1986-07-10",12,"Temperature, water","13.9"
"1986-07-10",12,"Dissolved oxygen saturation","1.92307"
"1986-07-10",13,"Dissolved oxygen (DO)","0.15"
"1986-07-10",13,"Dissolved oxygen saturation","1.41509"
"1986-07-10",13,"Temperature, water","13.4"
"1986-07-10",14,"Dissolved oxygen (DO)","0.15"
"1986-07-10",14,"pH","8.2"
"1986-07-10",14,"Dissolved oxygen saturation","1.41509"
"1986-07-10",14,"Temperature, water","12.7"
"1986-07-10",14,"Specific conductance","370"
"1986-07-10",14,"Alkalinity, total","204"
"1986-07-10",14,"Phosphorus","0.27"
"1986-07-10",15,"Dissolved oxygen (DO)","0.15"
"1986-07-10",15,"Dissolved oxygen saturation","1.41509"
"1986-07-10",15,"Temperature, water","12.6"
"1986-07-25",0.5,"Dissolved oxygen (DO)","8.5"
"1986-07-25",0.5,"pH","8.4"
"1986-07-25",0.5,"Dissolved oxygen saturation","103.659"
"1986-07-25",0.5,"Depth, Secchi disk depth","1.46"
"1986-07-25",0.5,"Temperature, water","26.3"
"1986-07-25",0.5,"Specific conductance","343"
"1986-07-25",0.5,"Alkalinity, total","182"
"1986-07-25",0.5,"Phosphorus","0.15"
"1986-07-25",6,"Dissolved oxygen saturation","40"
"1986-07-25",0.5,"Chlorophyll a, corrected for pheophytin","320"
"1986-07-25",0.5,"Total suspended solids","4"
"1986-07-25",1,"Dissolved oxygen (DO)","8.4"
"1986-07-25",1,"Dissolved oxygen saturation","100"
"1986-07-25",1,"Temperature, water","25.1"
"1986-07-25",2,"Dissolved oxygen (DO)","8.3"
"1986-07-25",2,"Dissolved oxygen saturation","98.8095"
"1986-07-25",2,"Temperature, water","25.4"
"1986-07-25",3,"Dissolved oxygen (DO)","7.3"
"1986-07-25",3,"Dissolved oxygen saturation","86.9047"
"1986-07-25",3,"Temperature, water","25.3"
"1986-07-25",4,"Dissolved oxygen (DO)","6.6"
"1986-07-25",4,"Dissolved oxygen saturation","78.5714"
"1986-07-25",4,"Temperature, water","25.2"
"1986-07-25",5,"Dissolved oxygen (DO)","4.9"
"1986-07-25",5,"Dissolved oxygen saturation","58.3333"
"1986-07-25",5,"Temperature, water","25.1"
"1986-07-25",6,"Dissolved oxygen (DO)","3.4"
"1986-07-25",6,"Temperature, water","24.5"
"1986-07-25",7,"Dissolved oxygen (DO)","0.5"
"1986-07-25",7,"pH","8.2"
"1986-07-25",7,"Dissolved oxygen saturation","5.55556"
"1986-07-25",7,"Temperature, water","21.3"
"1986-07-25",7,"Specific conductance","356"
"1986-07-25",7,"Alkalinity, total","181"
"1986-07-25",7,"Phosphorus","0.09"
"1986-07-25",8,"Dissolved oxygen (DO)","0.35"
"1986-07-25",8,"Temperature, water","19.8"
"1986-07-25",8,"Dissolved oxygen saturation","3.80435"
"1986-07-25",9,"Dissolved oxygen (DO)","0.3"
"1986-07-25",9,"Dissolved oxygen saturation","3.15789"
"1986-07-25",9,"Temperature, water","17.9"
"1986-07-25",10,"Dissolved oxygen (DO)","0.3"
"1986-07-25",10,"Dissolved oxygen saturation","3"
"1986-07-25",10,"Temperature, water","15.8"
"1986-07-25",11,"Dissolved oxygen (DO)","0.3"
"1986-07-25",11,"Dissolved oxygen saturation","2.94117"
"1986-07-25",11,"Temperature, water","14.6"
"1986-07-25",12,"Dissolved oxygen (DO)","0.3"
"1986-07-25",12,"Dissolved oxygen saturation","2.88461"
"1986-07-25",12,"Temperature, water","14.3"
"1986-07-25",13,"Dissolved oxygen (DO)","0.3"
"1986-07-25",13,"Dissolved oxygen saturation","2.88461"
"1986-07-25",13,"Temperature, water","13.8"
"1986-07-25",14,"Dissolved oxygen (DO)","0.25"
"1986-07-25",14,"Dissolved oxygen saturation","2.35849"
"1986-07-25",14,"Temperature, water","13.1"
"1986-07-25",15,"Dissolved oxygen (DO)","0.3"
"1986-07-25",15,"Dissolved oxygen saturation","2.83019"
"1986-07-25",15,"Temperature, water","12.7"
"1986-07-25",16,"Dissolved oxygen (DO)","0.25"
"1986-07-25",16,"pH","8"
"1986-07-25",16,"Dissolved oxygen saturation","2.31481"
"1986-07-25",16,"Temperature, water","12.5"
"1986-08-21",1,"Dissolved oxygen (DO)","7.8"
"1986-07-25",16,"Specific conductance","390"
"1986-07-25",16,"Alkalinity, total","199"
"1986-07-25",16,"Phosphorus","0.38"
"1986-07-25",17,"Dissolved oxygen (DO)","0.25"
"1986-07-25",17,"Dissolved oxygen saturation","2.31481"
"1986-07-25",17,"Temperature, water","12.3"
"1986-08-21",0.5,"pH","8.4"
"1986-08-21",0.5,"Dissolved oxygen (DO)","7.9"
"1986-08-21",0.5,"Dissolved oxygen saturation","89.7727"
"1986-08-21",0.5,"Depth, Secchi disk depth","1.65"
"1986-08-21",0.5,"Temperature, water","22.3"
"1986-08-21",0.5,"Specific conductance","353"
"1986-08-21",0.5,"Alkalinity, total","190"
"1986-08-21",0.5,"Phosphorus","0.04"
"1986-08-21",0.5,"Chlorophyll a, corrected for pheophytin","36"
"1986-08-21",0.5,"Total suspended solids","7"
"1986-08-21",1,"Dissolved oxygen saturation","88.6363"
"1986-08-21",1,"Temperature, water","22.3"
"1986-08-21",2,"Dissolved oxygen (DO)","7.7"
"1986-08-21",2,"Dissolved oxygen saturation","87.5"
"1986-08-21",2,"Temperature, water","22.3"
"1986-08-21",3,"Dissolved oxygen saturation","86.3636"
"1986-08-21",3,"Temperature, water","22.3"
"1986-08-21",3,"Dissolved oxygen (DO)","7.6"
"1986-08-21",4,"Dissolved oxygen saturation","82.9545"
"1986-08-21",4,"Temperature, water","22.2"
"1986-08-21",4,"Dissolved oxygen (DO)","7.3"
"1986-08-21",5,"Dissolved oxygen saturation","72.7272"
"1986-08-21",5,"Temperature, water","22.2"
"1986-08-21",5,"Dissolved oxygen (DO)","6.4"
"1986-08-21",6,"Dissolved oxygen (DO)","5.1"
"1986-08-21",6,"Dissolved oxygen saturation","57.9545"
"1986-08-21",6,"Temperature, water","21.8"
"1986-08-21",7,"Dissolved oxygen (DO)","1.7"
"1986-08-21",7,"pH","8.1"
"1986-08-21",7,"Dissolved oxygen saturation","19.3182"
"1986-08-21",7,"Temperature, water","21.7"
"1986-08-21",7,"Specific conductance","349"
"1986-08-21",11,"Temperature, water","15.9"
"1986-08-21",7,"Alkalinity, total","190"
"1986-08-21",7,"Phosphorus","0.04"
"1986-08-21",8,"Dissolved oxygen (DO)","0.5"
"1986-08-21",8,"Dissolved oxygen saturation","5.55556"
"1986-08-21",8,"Temperature, water","21.3"
"1986-08-21",9,"Dissolved oxygen (DO)","0.15"
"1986-08-21",9,"Dissolved oxygen saturation","1.66667"
"1986-08-21",9,"Temperature, water","20.7"
"1986-08-21",10,"Dissolved oxygen (DO)","0.1"
"1986-08-21",10,"Dissolved oxygen saturation","1.06383"
"1986-08-21",10,"Temperature, water","18.7"
"1986-08-21",11,"Dissolved oxygen (DO)","0.1"
"1986-08-21",11,"Dissolved oxygen saturation","1"
"1986-08-21",12,"Dissolved oxygen (DO)","0.1"
"1986-08-21",12,"Dissolved oxygen saturation","0.98039"
"1986-08-21",12,"Temperature, water","14.8"
"1986-08-21",13,"Dissolved oxygen (DO)","0.1"
"1986-08-21",13,"Dissolved oxygen saturation","0.96154"
"1986-08-21",13,"Temperature, water","13.7"
"1986-08-21",14,"Dissolved oxygen (DO)","0.1"
"1986-08-21",14,"Dissolved oxygen saturation","0.9434"
"1986-08-21",14,"Temperature, water","13.1"
"1986-08-21",15,"Dissolved oxygen (DO)","0.1"
"1986-08-21",15,"Dissolved oxygen saturation","0.9434"
"1986-08-21",15,"Temperature, water","12.7"
"1986-08-21",16,"Dissolved oxygen (DO)","0.1"
"1986-08-21",16,"pH","7.8"
"1986-08-21",16,"Dissolved oxygen saturation","0.9434"
"1986-08-21",16,"Temperature, water","12.6"
"1986-08-21",16,"Specific conductance","366"
"1986-08-21",16,"Alkalinity, total","206"
"1986-08-21",16,"Phosphorus","0.26"
"1986-08-21",17,"Dissolved oxygen (DO)","0.1"
"1986-08-21",17,"Dissolved oxygen saturation","0.92593"
"1986-08-21",17,"Temperature, water","12.1"
"1986-08-21",17.3,"Dissolved oxygen (DO)","0.1"
"1986-08-21",17.3,"Dissolved oxygen saturation","0.92593"
"1986-08-21",17.3,"Temperature, water","12.3"
"1986-09-05",0.5,"Dissolved oxygen (DO)","7.3"
"1986-09-05",0.5,"Dissolved oxygen saturation","79.3478"
"1986-09-05",0.5,"Depth, Secchi disk depth","2.13"
"1986-09-05",0.5,"Temperature, water","20.2"
"1986-09-05",0.5,"Phosphorus","0.05"
"1986-09-05",0.5,"Total suspended solids","2"
"1986-09-05",1,"Dissolved oxygen (DO)","7.4"
"1986-09-05",1,"Dissolved oxygen saturation","80.4348"
"1986-09-05",1,"Temperature, water","20.1"
"1986-09-05",2,"Dissolved oxygen (DO)","7.4"
"1986-09-05",2,"Dissolved oxygen saturation","80.4348"
"1986-09-05",2,"Temperature, water","20.1"
"1986-09-05",3,"Dissolved oxygen (DO)","7.5"
"1986-09-05",3,"Dissolved oxygen saturation","81.5217"
"1986-09-05",3,"Temperature, water","20.1"
"1986-09-05",4,"Dissolved oxygen (DO)","7.2"
"1986-09-05",4,"Dissolved oxygen saturation","78.2608"
"1986-09-05",4,"Temperature, water","20.1"
"1986-09-05",5,"Dissolved oxygen (DO)","7.3"
"1986-09-05",5,"Temperature, water","20.1"
"1986-09-05",5,"Dissolved oxygen saturation","79.3478"
"1986-09-05",6,"Dissolved oxygen (DO)","6.8"
"1986-09-05",6,"Dissolved oxygen saturation","73.913"
"1986-09-05",6,"Temperature, water","19.9"
"1986-09-05",7,"Dissolved oxygen (DO)","5.9"
"1986-09-05",7,"Dissolved oxygen saturation","64.1304"
"1986-09-05",7,"Temperature, water","19.7"
"1986-09-05",8,"Dissolved oxygen (DO)","4.55"
"1986-09-05",8,"Dissolved oxygen saturation","49.4565"
"1986-09-05",8,"Temperature, water","19.6"
"1986-09-05",9,"Dissolved oxygen (DO)","3.8"
"1986-09-05",9,"Dissolved oxygen saturation","40.4255"
"1986-09-05",9,"Temperature, water","19.5"
"1986-09-05",10,"Dissolved oxygen (DO)","3.3"
"1986-09-05",10,"Dissolved oxygen saturation","35.1064"
"1986-09-05",10,"Temperature, water","19.4"
"1986-09-05",11,"Dissolved oxygen (DO)","0.2"
"1986-09-05",11,"Dissolved oxygen saturation","2.12766"
"1986-09-05",11,"Temperature, water","18.7"
"1986-09-05",11,"Phosphorus","0.07"
"1986-09-05",11,"Total suspended solids","2"
"1986-09-05",12,"Dissolved oxygen (DO)","0.1"
"1986-09-05",12,"Dissolved oxygen saturation","1.05263"
"1986-09-05",12,"Temperature, water","18"
"1986-09-05",13,"Dissolved oxygen (DO)","0.1"
"1986-09-05",13,"Dissolved oxygen saturation","0.96154"
"1986-09-05",13,"Temperature, water","13.8"
"1986-09-05",14,"Dissolved oxygen (DO)","0.1"
"1986-09-05",14,"Dissolved oxygen saturation","0.9434"
"1986-09-05",14,"Temperature, water","13"
"1986-09-05",15,"Dissolved oxygen (DO)","0.05"
"1986-09-05",15,"Dissolved oxygen saturation","0.4717"
"1986-09-05",15,"Temperature, water","12.6"
"1986-09-05",15,"Phosphorus","0.32"
"1986-09-05",15,"Total suspended solids","4"
"1986-09-05",16,"Dissolved oxygen (DO)","0.05"
"1986-09-05",16,"Dissolved oxygen saturation","0.46296"
"1986-09-05",16,"Temperature, water","12.4"
"1986-09-05",16.4,"Dissolved oxygen (DO)","0.05"
"1986-09-05",16.4,"Dissolved oxygen saturation","0.46296"
"1986-09-05",16.4,"Temperature, water","12.3"
"1986-09-23",0.5,"pH","8.3"
"1986-09-23",0.5,"Dissolved oxygen (DO)","8.4"
"1986-09-23",0.5,"Depth, Secchi disk depth","2.83"
"1986-09-23",0.5,"Temperature, water","15.4"
"1986-09-23",0.5,"Dissolved oxygen saturation","82.3529"
"1986-09-23",0.5,"Specific conductance","360"
"1986-09-23",0.5,"Alkalinity, total","220"
"1986-09-23",0.5,"Phosphorus","0.06"
"1986-09-23",0.5,"Chlorophyll a, corrected for pheophytin","36"
"1986-09-23",0.5,"Total suspended solids","1"
"1986-09-23",1,"Dissolved oxygen (DO)","8.4"
"1986-09-23",1,"Dissolved oxygen saturation","82.3529"
"1986-09-23",1,"Temperature, water","15.3"
"1986-09-23",2,"Dissolved oxygen (DO)","8.3"
"1986-09-23",2,"Dissolved oxygen saturation","81.3725"
"1986-09-23",2,"Temperature, water","15.3"
"1986-09-23",3,"Dissolved oxygen (DO)","8.3"
"1986-09-23",3,"Dissolved oxygen saturation","81.3725"
"1986-09-23",3,"Temperature, water","15.2"
"1986-09-23",4,"Dissolved oxygen (DO)","7.8"
"1986-09-23",4,"Dissolved oxygen saturation","76.4706"
"1986-09-23",4,"Temperature, water","15.2"
"1986-09-23",5,"Dissolved oxygen (DO)","7.5"
"1986-09-23",5,"Dissolved oxygen saturation","73.5294"
"1986-09-23",5,"Temperature, water","15.1"
"1986-09-23",6,"Dissolved oxygen (DO)","7"
"1986-09-23",6,"Dissolved oxygen saturation","68.6274"
"1986-09-23",6,"Temperature, water","15.1"
"1986-09-23",7,"Dissolved oxygen (DO)","6.6"
"1986-09-23",7,"Dissolved oxygen saturation","64.7059"
"1986-09-23",7,"Temperature, water","15.1"
"1986-09-23",8,"Dissolved oxygen (DO)","6.4"
"1986-09-23",8,"Dissolved oxygen saturation","62.7451"
"1986-09-23",8,"Temperature, water","15.1"
"1986-09-23",9,"Dissolved oxygen (DO)","6.3"
"1986-09-23",9,"Dissolved oxygen saturation","61.7647"
"1986-09-23",9,"Temperature, water","15.1"
"1986-09-23",10,"Dissolved oxygen (DO)","6.2"
"1986-09-23",10,"pH","8.4"
"1986-09-23",10,"Dissolved oxygen saturation","60.7843"
"1986-09-23",10,"Temperature, water","15.1"
"1986-09-23",10,"Specific conductance","390"
"1986-09-23",10,"Alkalinity, total","210"
"1986-09-23",10,"Phosphorus","0.08"
"1986-09-23",11,"Dissolved oxygen (DO)","6.2"
"1986-09-23",11,"Dissolved oxygen saturation","60.7843"
"1986-09-23",11,"Temperature, water","15"
"1986-09-23",12,"Dissolved oxygen (DO)","5.5"
"1986-09-23",12,"Dissolved oxygen saturation","53.9216"
"1986-09-23",12,"Temperature, water","15"
"1986-09-23",13,"Dissolved oxygen (DO)","4.8"
"1986-09-23",13,"Dissolved oxygen saturation","47.0588"
"1986-09-23",13,"Temperature, water","14.9"
"1986-09-23",14,"Dissolved oxygen (DO)","4.4"
"1986-09-23",14,"Dissolved oxygen saturation","43.1372"
"1986-09-23",14,"Temperature, water","14.9"
"1986-09-23",15,"Dissolved oxygen (DO)","3.8"
"1986-09-23",15,"Dissolved oxygen saturation","37.2549"
"1986-09-23",15,"Temperature, water","14.8"
"1986-09-23",16,"Dissolved oxygen (DO)","1.5"
"1986-09-23",16,"Dissolved oxygen saturation","14.4231"
"1986-09-23",16,"Temperature, water","14.4"
"1986-09-23",17,"Dissolved oxygen (DO)","0.4"
"1986-09-23",17,"Dissolved oxygen saturation","3.77358"
"1986-09-23",17,"Temperature, water","12.7"
"1986-09-23",18,"Dissolved oxygen (DO)","0.35"
"1986-09-23",18,"Dissolved oxygen saturation","3.24074"
"1986-09-23",18,"Temperature, water","12.1"
"1986-09-23",19,"Dissolved oxygen (DO)","0.3"
"1986-09-23",19,"Dissolved oxygen saturation","2.77778"
"1986-09-23",19,"Temperature, water","12"
"1986-09-23",20,"Dissolved oxygen (DO)","0.3"
"1986-09-23",20,"pH","8.2"
"1986-09-23",20,"Dissolved oxygen saturation","2.77778"
"1986-09-23",20,"Temperature, water","11.9"
"1986-09-23",20,"Specific conductance","420"
"1986-09-23",20,"Alkalinity, total","270"
"1986-09-23",20,"Phosphorus","0.46"
"1986-09-23",20.9,"Dissolved oxygen (DO)","0.25"
"1986-09-23",20.9,"Dissolved oxygen saturation","2.31481"
"1986-09-23",20.9,"Temperature, water","11.9"
"1986-10-26",0.5,"pH","8.4"
"1986-10-26",0.5,"Dissolved oxygen (DO)","10.9"
"1986-10-26",0.5,"Dissolved oxygen saturation","100.926"
"1986-10-26",0.5,"Depth, Secchi disk depth","4.21"
"1986-10-26",0.5,"Temperature, water","11.7"
"1986-10-26",0.5,"Specific conductance","380"
"1986-10-26",0.5,"Alkalinity, total","210"
"1986-10-26",0.5,"Phosphorus","0.08"
"1986-10-26",0.5,"Chlorophyll a, corrected for pheophytin","40"
"1986-10-26",0.5,"Total suspended solids","2"
"1986-10-26",1,"Dissolved oxygen (DO)","10.9"
"1986-10-26",1,"Dissolved oxygen saturation","100.926"
"1986-10-26",1,"Temperature, water","11.6"
"1986-10-26",2,"Dissolved oxygen (DO)","10.3"
"1986-10-26",2,"Dissolved oxygen saturation","92.7928"
"1986-10-26",2,"Temperature, water","11.5"
"1986-10-26",3,"Dissolved oxygen (DO)","10"
"1986-10-26",3,"Dissolved oxygen saturation","90.0901"
"1986-10-26",3,"Temperature, water","11.4"
"1986-10-26",4,"Dissolved oxygen (DO)","9.8"
"1986-10-26",4,"Dissolved oxygen saturation","88.2883"
"1986-10-26",4,"Temperature, water","11.4"
"1986-10-26",5,"Dissolved oxygen (DO)","8.6"
"1986-10-26",5,"Dissolved oxygen saturation","77.4774"
"1986-10-26",5,"Temperature, water","11.2"
"1986-10-26",6,"Dissolved oxygen (DO)","7.9"
"1986-10-26",6,"Dissolved oxygen saturation","71.1711"
"1986-10-26",6,"Temperature, water","10.9"
"1986-10-26",7,"Dissolved oxygen (DO)","6.9"
"1986-10-26",7,"Dissolved oxygen saturation","62.1621"
"1986-10-26",7,"Temperature, water","10.8"
"1986-10-26",8,"Dissolved oxygen (DO)","6.4"
"1986-10-26",8,"pH","8.2"
"1986-10-26",8,"Dissolved oxygen saturation","57.6576"
"1986-10-26",8,"Temperature, water","10.7"
"1986-10-26",8,"Specific conductance","390"
"1986-10-26",8,"Alkalinity, total","220"
"1987-01-12",0.5,"Dissolved oxygen saturation","83.7037"
"1986-10-26",8,"Phosphorus","0.08"
"1986-10-26",9,"Dissolved oxygen (DO)","6.4"
"1986-10-26",9,"Dissolved oxygen saturation","57.6576"
"1986-10-26",9,"Temperature, water","10.6"
"1986-10-26",10,"Dissolved oxygen saturation","56.7567"
"1986-10-26",10,"Temperature, water","10.6"
"1986-10-26",10,"Dissolved oxygen (DO)","6.3"
"1986-10-26",11,"Dissolved oxygen saturation","52.2522"
"1986-10-26",11,"Temperature, water","10.6"
"1986-10-26",11,"Dissolved oxygen (DO)","5.8"
"1986-10-26",12,"Dissolved oxygen saturation","49.5575"
"1986-10-26",12,"Temperature, water","10.5"
"1986-10-26",12,"Dissolved oxygen (DO)","5.6"
"1986-10-26",13,"Dissolved oxygen (DO)","5.5"
"1986-10-26",13,"Dissolved oxygen saturation","48.6726"
"1986-10-26",13,"Temperature, water","10.5"
"1986-10-26",14,"Dissolved oxygen (DO)","5.4"
"1986-10-26",14,"pH","8.2"
"1986-10-26",14,"Dissolved oxygen saturation","47.7876"
"1986-10-26",14,"Temperature, water","10.4"
"1986-10-26",14,"Specific conductance","380"
"1986-10-26",14,"Alkalinity, total","210"
"1986-10-26",14,"Phosphorus","0.08"
"1986-10-26",15,"Dissolved oxygen (DO)","5"
"1986-10-26",15,"Dissolved oxygen saturation","44.2478"
"1986-10-26",15,"Temperature, water","10.4"
"1986-10-26",15.2,"Dissolved oxygen (DO)","4.2"
"1986-10-26",15.2,"Dissolved oxygen saturation","37.1681"
"1986-10-26",15.2,"Temperature, water","10.4"
"1986-12-11",0.5,"pH","8.3"
"1986-12-11",0.5,"Dissolved oxygen (DO)","14"
"1986-12-11",0.5,"Dissolved oxygen saturation","103.704"
"1986-12-11",0.5,"Depth, Secchi disk depth","4.57"
"1986-12-11",0.5,"Temperature, water","2.7"
"1986-12-11",0.5,"Specific conductance","350"
"1986-12-11",0.5,"Phosphorus","0.05"
"1986-12-11",0.5,"Chlorophyll a, corrected for pheophytin","10"
"1986-12-11",0.5,"Total suspended solids","3"
"1986-12-11",0.5,"Alkalinity, total","230"
"1986-12-11",1,"Dissolved oxygen (DO)","14.2"
"1986-12-11",1,"Dissolved oxygen saturation","105.185"
"1986-12-11",1,"Temperature, water","2.6"
"1986-12-11",2,"Dissolved oxygen (DO)","14.4"
"1986-12-11",2,"Dissolved oxygen saturation","106.667"
"1986-12-11",2,"Temperature, water","2.8"
"1986-12-11",3,"Dissolved oxygen (DO)","12.8"
"1986-12-11",3,"Dissolved oxygen saturation","94.8148"
"1986-12-11",3,"Temperature, water","2.6"
"1986-12-11",4,"Dissolved oxygen (DO)","12.2"
"1986-12-11",4,"Dissolved oxygen saturation","90.3703"
"1986-12-11",4,"Temperature, water","2.7"
"1986-12-11",5,"Dissolved oxygen (DO)","11.5"
"1986-12-11",5,"Dissolved oxygen saturation","83.3333"
"1986-12-11",5,"Temperature, water","2.3"
"1986-12-11",6,"Dissolved oxygen (DO)","10.8"
"1986-12-11",6,"pH","8.2"
"1986-12-11",6,"Dissolved oxygen saturation","78.2608"
"1986-12-11",6,"Temperature, water","2.3"
"1986-12-11",6,"Alkalinity, total","220"
"1986-12-11",6,"Phosphorus","0.06"
"1986-12-11",6,"Specific conductance","380"
"1986-12-11",7,"Dissolved oxygen (DO)","10.5"
"1986-12-11",7,"Dissolved oxygen saturation","76.087"
"1986-12-11",7,"Temperature, water","2.2"
"1986-12-11",8,"Dissolved oxygen (DO)","9.6"
"1986-12-11",8,"Dissolved oxygen saturation","69.5652"
"1986-12-11",8,"Temperature, water","2.4"
"1986-12-11",9,"Dissolved oxygen (DO)","10"
"1986-12-11",9,"Dissolved oxygen saturation","72.4638"
"1986-12-11",9,"Temperature, water","2.3"
"1986-12-11",10,"Dissolved oxygen (DO)","9.5"
"1986-12-11",10,"Dissolved oxygen saturation","70.3704"
"1986-12-11",10,"Temperature, water","2.7"
"1986-12-11",11,"Dissolved oxygen (DO)","8.6"
"1986-12-11",11,"Dissolved oxygen saturation","63.7037"
"1986-12-11",11,"Temperature, water","2.6"
"1986-12-11",12,"Dissolved oxygen (DO)","7.9"
"1986-12-11",12,"Dissolved oxygen saturation","58.5185"
"1986-12-11",12,"Temperature, water","2.8"
"1986-12-11",12.5,"Alkalinity, total","330"
"1986-12-11",12.5,"Phosphorus","0.09"
"1986-12-11",12.5,"Specific conductance","420"
"1986-12-11",13,"Dissolved oxygen (DO)","7"
"1986-12-11",13,"pH","8.3"
"1986-12-11",13,"Dissolved oxygen saturation","51.8518"
"1986-12-11",13,"Temperature, water","2.7"
"1986-12-11",13.5,"Dissolved oxygen (DO)","1.1"
"1986-12-11",13.5,"Dissolved oxygen saturation","8.14814"
"1986-12-11",13.5,"Temperature, water","2.9"
"1987-01-12",0.5,"Dissolved oxygen (DO)","11.3"
"1987-01-12",0.5,"Depth, Secchi disk depth","9.14"
"1987-01-12",0.5,"Temperature, water","3.1"
"1987-01-12",0.5,"Specific conductance","180"
"1987-01-12",0.5,"pH","8.4"
"1987-01-12",0.5,"Alkalinity, total","140"
"1987-01-12",0.5,"Phosphorus","0.03"
"1987-01-12",0.5,"Chlorophyll a, corrected for pheophytin","3.3"
"1987-01-12",0.5,"Total suspended solids","52"
"1987-01-12",1,"Temperature, water","3.1"
"1987-01-12",1,"Dissolved oxygen (DO)","11.6"
"1987-01-12",1,"Dissolved oxygen saturation","85.9259"
"1987-01-12",2,"Dissolved oxygen (DO)","11.2"
"1987-01-12",2,"Dissolved oxygen saturation","82.9629"
"1987-01-12",2,"Temperature, water","3.3"
"1987-01-12",3,"Dissolved oxygen (DO)","11.2"
"1987-01-12",3,"Dissolved oxygen saturation","82.9629"
"1987-01-12",3,"Temperature, water","3.2"
"1987-01-12",4,"Dissolved oxygen (DO)","10.4"
"1987-01-12",4,"Dissolved oxygen saturation","77.037"
"1987-01-12",4,"Temperature, water","3.2"
"1987-01-12",5,"Dissolved oxygen (DO)","9.9"
"1987-01-12",5,"Dissolved oxygen saturation","73.3333"
"1987-01-12",5,"Temperature, water","3.1"
"1987-01-12",6,"Dissolved oxygen (DO)","9.1"
"1987-01-12",6,"Dissolved oxygen saturation","67.4074"
"1987-01-12",6,"Temperature, water","3.1"
"1987-01-12",7,"Dissolved oxygen (DO)","8.4"
"1987-01-12",7,"Dissolved oxygen saturation","62.2222"
"1987-01-12",7,"Temperature, water","3.1"
"1987-01-12",8,"Dissolved oxygen (DO)","8"
"1987-01-12",8,"Dissolved oxygen saturation","59.2592"
"1987-01-12",8,"Temperature, water","3.1"
"1987-01-12",8,"Specific conductance","240"
"1987-01-12",8,"pH","8.3"
"1987-01-12",8,"Alkalinity, total","170"
"1987-01-12",8,"Phosphorus","0.04"
"1987-01-12",9,"Dissolved oxygen (DO)","8.1"
"1987-01-12",9,"Dissolved oxygen saturation","60"
"1987-01-12",9,"Temperature, water","3.1"
"1987-01-12",10,"Dissolved oxygen (DO)","8"
"1987-01-12",10,"Temperature, water","3.1"
"1987-01-12",10,"Dissolved oxygen saturation","59.2592"
"1987-01-12",11,"Dissolved oxygen (DO)","7.6"
"1987-01-12",11,"Dissolved oxygen saturation","56.2963"
"1987-01-12",11,"Temperature, water","3.1"
"1987-01-12",12,"Dissolved oxygen (DO)","7.3"
"1987-01-12",12,"Dissolved oxygen saturation","54.0741"
"1987-01-12",12,"Temperature, water","3.2"
"1987-01-12",13,"Dissolved oxygen saturation","51.1111"
"1987-01-12",13,"Temperature, water","3.2"
"1987-01-12",13,"Dissolved oxygen (DO)","6.9"
"1987-01-12",14,"Dissolved oxygen saturation","31.2977"
"1987-01-12",14,"Temperature, water","3.6"
"1987-01-12",14,"Dissolved oxygen (DO)","4.1"
"1987-01-12",15,"Dissolved oxygen saturation","7.63359"
"1987-01-12",15,"Temperature, water","3.7"
"1987-01-12",15,"Dissolved oxygen (DO)","1"
"1987-01-12",16,"Dissolved oxygen (DO)","0.9"
"1987-01-12",16,"Dissolved oxygen saturation","6.87023"
"1987-01-12",16,"Temperature, water","3.8"
"1987-01-12",16,"Specific conductance","230"
"1987-01-12",16,"pH","8.3"
"1987-01-12",16,"Alkalinity, total","170"
"1987-03-11",1,"Dissolved oxygen (DO)","9.4"
"1987-01-12",16,"Phosphorus","0.05"
"1987-01-12",16.6,"Dissolved oxygen saturation","1.9084"
"1987-01-12",16.6,"Temperature, water","3.8"
"1987-01-12",16.6,"Dissolved oxygen (DO)","0.25"
"1987-03-11",0.5,"Dissolved oxygen saturation","76.8"
"1987-03-11",0.5,"Depth, Secchi disk depth","3.96"
"1987-03-11",0.5,"Temperature, water","5.6"
"1987-03-11",0.5,"Dissolved oxygen (DO)","9.6"
"1987-03-11",0.5,"Specific conductance","130"
"1987-03-11",0.5,"pH","8.2"
"1987-03-11",0.5,"Alkalinity, total","64"
"1987-03-11",0.5,"Phosphorus","0.02"
"1987-03-11",0.5,"Chlorophyll a, corrected for pheophytin","2.7"
"1987-03-11",0.5,"Total suspended solids","1"
"1987-03-11",1,"Dissolved oxygen saturation","77.0491"
"1987-03-11",1,"Temperature, water","6.7"
"1987-03-11",2,"Dissolved oxygen (DO)","9.5"
"1987-03-11",2,"Dissolved oxygen saturation","76"
"1987-03-11",2,"Temperature, water","6.4"
"1987-03-11",3,"Dissolved oxygen (DO)","9.8"
"1987-03-11",3,"Dissolved oxygen saturation","76.5625"
"1987-03-11",3,"Temperature, water","5.4"
