"ActivityStartDate","ActivityDepthHeightMeasure.MeasureValue","CharacteristicName","ResultMeasureValue"
"1995-08-31",0,"Dissolved oxygen (DO)","7.2"
"1995-08-31",0,"Dissolved oxygen saturation","87.8048"
"1995-08-31",0,"Depth, Secchi disk depth","1.11"
"1995-08-31",0,"Temperature, water","25.6"
"1995-08-31",12.2,"Dissolved oxygen (DO)","5.6"
"1995-08-31",12.2,"Dissolved oxygen saturation","66.6666"
"1995-08-31",12.2,"Temperature, water","25.1"
"1995-09-14",0,"pH","8"
"1995-09-14",0,"Specific conductance","373"
"1995-09-14",0,"Dissolved oxygen (DO)","7.1"
"1995-09-14",0,"Dissolved oxygen saturation","78.8889"
"1995-09-14",0,"Depth, Secchi disk depth","0.89"
"1995-09-14",0,"Temperature, water","21.4"
"1995-09-14",11.3,"Dissolved oxygen (DO)","6.5"
"1995-09-14",11.3,"Dissolved oxygen saturation","72.2222"
"1995-09-14",11.3,"Temperature, water","21.1"
"1995-09-25",0,"pH","8.3"
"1995-09-25",0,"Specific conductance","419"
"1995-09-25",0,"Dissolved oxygen (DO)","8.3"
"1995-09-25",0,"Dissolved oxygen saturation","83"
"1995-09-25",0,"Depth, Secchi disk depth","0.77"
"1995-09-25",0,"Temperature, water","15.8"
"1995-09-25",11,"Dissolved oxygen (DO)","8.4"
"1995-09-25",11,"Dissolved oxygen saturation","82.3529"
"1995-09-25",11,"Temperature, water","15.5"
"1996-05-14",0,"pH","8.3"
"1996-05-14",0,"Specific conductance","376"
"1996-05-14",0,"Dissolved oxygen (DO)","10.8"
"1996-05-14",0,"Dissolved oxygen saturation","100"
"1996-05-14",0,"Depth, Secchi disk depth","1.18"
"1996-05-14",0,"Temperature, water","11.9"
"1996-05-14",12.5,"Dissolved oxygen (DO)","10.3"
"1996-05-14",12.5,"Dissolved oxygen saturation","95.3703"
"1996-05-14",12.5,"Temperature, water","11.6"
"1996-05-28",0,"pH","8.1"
"1996-05-28",0,"Specific conductance","437"
"1996-05-28",0,"Dissolved oxygen (DO)","8.3"
"1996-05-28",0,"Dissolved oxygen saturation","83"
"1996-05-28",0,"Depth, Secchi disk depth","0.7"
"1996-05-28",0,"Temperature, water","16.1"
"1996-05-28",12.7,"Dissolved oxygen (DO)","8.1"
"1996-05-28",12.7,"Dissolved oxygen saturation","81"
"1996-05-28",12.7,"Temperature, water","16"
"1996-06-10",0,"Specific conductance","556"
"1996-06-10",0,"Dissolved oxygen (DO)","12"
"1996-06-10",0,"Dissolved oxygen saturation","130.435"
"1996-06-10",0,"Depth, Secchi disk depth","0.75"
"1996-06-10",0,"Temperature, water","20.3"
"1996-06-10",11.1,"Dissolved oxygen (DO)","7.3"
"1996-06-10",11.1,"Dissolved oxygen saturation","73"
"1996-06-10",11.1,"Temperature, water","16.5"
"1996-06-24",0,"pH","7.9"
"1996-06-24",0,"Specific conductance","632"
"1996-06-24",0,"Dissolved oxygen (DO)","6"
"1996-06-24",0,"Dissolved oxygen saturation","68.1818"
"1996-06-24",0,"Depth, Secchi disk depth","0.85"
"1996-06-24",0,"Temperature, water","21.9"
"1996-06-24",12,"Dissolved oxygen (DO)","5.6"
"1996-06-24",12,"Dissolved oxygen saturation","63.6363"
"1996-06-24",12,"Temperature, water","21.9"
"1996-07-09",0,"pH","8.2"
"1996-07-09",0,"Specific conductance","585"
"1996-07-09",0,"Dissolved oxygen (DO)","6.7"
"1996-07-09",0,"Dissolved oxygen saturation","79.7619"
"1996-07-09",0,"Depth, Secchi disk depth","1.25"
"1996-07-09",0,"Temperature, water","24.9"
"1996-07-09",11.6,"Dissolved oxygen (DO)","5.3"
"1996-07-09",11.6,"Dissolved oxygen saturation","62.3529"
"1996-07-09",11.6,"Temperature, water","24.1"
"1996-08-06",0,"pH","8.4"
"1996-08-06",0,"Specific conductance","390"
"1996-08-06",0,"Dissolved oxygen (DO)","8.8"
"1996-08-06",0,"Dissolved oxygen saturation","104.762"
"1996-08-06",0,"Depth, Secchi disk depth","1.06"
"1996-08-06",0,"Temperature, water","25"
"1996-08-06",11.1,"Dissolved oxygen (DO)","5.4"
"1996-08-06",11.1,"Dissolved oxygen saturation","62.0689"
"1996-08-06",11.1,"Temperature, water","23.4"
"1996-08-21",0,"pH","8.1"
"1996-08-21",0,"Specific conductance","417"
"1996-08-21",0,"Dissolved oxygen (DO)","6.4"
"1996-08-21",0,"Dissolved oxygen saturation","76.1904"
"1996-08-21",0,"Depth, Secchi disk depth","1.02"
"1996-08-21",0,"Temperature, water","24.6"
"1996-08-21",11.2,"Dissolved oxygen (DO)","5.1"
"1996-08-21",11.2,"Dissolved oxygen saturation","60"
"1996-08-21",11.2,"Temperature, water","24"
"1996-09-18",0,"Specific conductance","491"
"1996-09-03",0,"pH","8.9"
"1996-09-03",0,"Specific conductance","434"
"1996-09-03",0,"Dissolved oxygen (DO)","13"
"1996-09-03",0,"Dissolved oxygen saturation","154.762"
"1996-09-03",0,"Depth, Secchi disk depth","0.67"
"1996-09-03",0,"Temperature, water","25.5"
"1996-09-03",11.1,"Dissolved oxygen (DO)","4.3"
"1996-09-03",11.1,"Dissolved oxygen saturation","49.4252"
"1996-09-03",11.1,"Temperature, water","23.5"
"1996-09-18",0,"Dissolved oxygen (DO)","7.5"
"1996-09-18",0,"Dissolved oxygen saturation","83.3333"
"1996-09-18",0,"Depth, Secchi disk depth","0.83"
"1996-09-18",0,"Temperature, water","20.6"
"1996-09-18",11.1,"Dissolved oxygen (DO)","6.3"
"1996-09-18",11.1,"Dissolved oxygen saturation","68.4782"
"1996-09-18",11.1,"Temperature, water","20.1"
"1997-05-15",0,"pH","8.8"
"1997-05-15",0,"Specific conductance","472"
"1997-05-15",0,"Dissolved oxygen (DO)","12"
"1997-05-15",0,"Dissolved oxygen saturation","111.111"
"1997-05-15",0,"Depth, Secchi disk depth","0.64"
"1997-05-15",0,"Temperature, water","12.1"
"1997-05-15",12.4,"Dissolved oxygen (DO)","11.8"
"1997-05-15",12.4,"Dissolved oxygen saturation","109.259"
"1997-05-15",12.4,"Temperature, water","12.1"
"1997-05-28",0,"Specific conductance","498"
"1997-05-28",0,"Dissolved oxygen (DO)","10.3"
"1997-05-28",0,"pH","8.6"
"1997-05-28",0,"Dissolved oxygen saturation","100.98"
"1997-05-28",0,"Depth, Secchi disk depth","0.74"
"1997-05-28",0,"Temperature, water","15.5"
"1997-05-28",11.7,"Dissolved oxygen (DO)","10.1"
"1997-05-28",11.7,"Dissolved oxygen saturation","99.0196"
"1997-05-28",11.7,"Temperature, water","15.4"
"1997-06-10",0,"pH","8.6"
"1997-06-10",0,"Specific conductance","522"
"1997-06-10",0,"Dissolved oxygen (DO)","10.9"
"1997-06-10",0,"Dissolved oxygen saturation","128.235"
"1997-06-10",0,"Depth, Secchi disk depth","1.53"
"1997-06-10",0,"Temperature, water","23.8"
"1997-06-10",11.4,"Dissolved oxygen (DO)","3"
"1997-06-10",11.4,"Dissolved oxygen saturation","31.5789"
"1997-06-10",11.4,"Temperature, water","17.8"
"1997-06-25",0,"pH","8.3"
"1997-06-25",0,"Specific conductance","533"
"1997-06-25",0,"Dissolved oxygen (DO)","7.4"
"1997-06-25",0,"Dissolved oxygen saturation","87.0588"
"1997-06-25",0,"Depth, Secchi disk depth","1.39"
"1997-06-25",0,"Temperature, water","24"
"1997-06-25",10,"Dissolved oxygen (DO)","6.3"
"1997-06-25",10,"Dissolved oxygen saturation","74.1176"
"1997-06-25",10,"Temperature, water","23.6"
"1990-04-24",0,"Specific conductance","310"
"1990-04-24",0,"Dissolved oxygen (DO)","13.6"
"1990-04-24",0,"Dissolved oxygen saturation","122.542"
"1990-04-24",0,"Depth, Secchi disk depth","0.78"
"1990-04-24",0,"Temperature, water","10.8"
"1990-04-24",0,"Inorganic nitrogen (nitrate and nitrite)","0.37"
"1990-04-24",0,"Chlorophyll a, corrected for pheophytin","67.3"
"1990-04-24",0,"Chloride","16"
"1990-04-24",0,"Alkalinity, total","120"
"1990-04-24",0,"Phosphorus","0.158"
"1990-04-24",0,"Total suspended solids","6.8"
"1990-04-24",1,"Dissolved oxygen (DO)","13.7"
"1990-04-24",1,"Dissolved oxygen saturation","123.423"
"1990-04-24",1,"Temperature, water","10.8"
"1990-04-24",2,"Dissolved oxygen (DO)","13.4"
"1990-04-24",2,"Dissolved oxygen saturation","120.721"
"1990-04-24",2,"Temperature, water","10.8"
"1990-04-24",3,"Dissolved oxygen (DO)","13"
"1990-04-24",3,"Dissolved oxygen saturation","115.044"
"1990-04-24",3,"Temperature, water","10.4"
"1990-04-24",4,"Dissolved oxygen (DO)","12"
"1990-04-24",4,"Dissolved oxygen saturation","106.195"
"1990-04-24",4,"Temperature, water","9.9"
"1990-04-24",5,"Dissolved oxygen (DO)","11.9"
"1990-04-24",5,"Dissolved oxygen saturation","105.31"
"1990-04-24",5,"Temperature, water","9.9"
"1990-04-24",5,"Phosphorus","0.16"
"1990-05-01",0,"Dissolved oxygen (DO)","8.8"
"1990-05-01",0,"Dissolved oxygen saturation","84.63"
"1990-05-01",0,"Depth, Secchi disk depth","0.69"
"1990-05-01",0,"Temperature, water","14"
"1990-05-01",0,"Specific conductance","320"
"1990-05-01",0,"pH","8.6"
"1990-05-01",0,"Turbidity","8"
"1990-05-01",0,"Chlorophyll a, corrected for pheophytin","37.6"
"1990-05-01",0,"Alkalinity, total","120"
"1990-05-01",0,"Phosphorus","0.184"
"1990-05-01",0,"Total suspended solids","17"
"1990-05-01",0,"Inorganic nitrogen (nitrate and nitrite)","0.29"
"1990-05-01",0,"Chloride","18"
"1990-05-01",1,"Dissolved oxygen (DO)","8.8"
"1990-05-01",1,"Dissolved oxygen saturation","84.6154"
"1990-05-01",1,"Temperature, water","14"
"1990-05-01",2,"Dissolved oxygen (DO)","8.8"
"1990-05-01",2,"Dissolved oxygen saturation","84.6154"
"1990-05-01",2,"Temperature, water","14"
"1990-05-01",3,"Dissolved oxygen (DO)","8.8"
"1990-05-01",3,"Dissolved oxygen saturation","84.6154"
"1990-05-01",3,"Temperature, water","14"
"1990-05-01",4,"Dissolved oxygen (DO)","8.8"
"1990-05-01",4,"Dissolved oxygen saturation","84.6154"
"1990-05-01",4,"Temperature, water","14"
"1990-05-01",5,"Dissolved oxygen (DO)","8.8"
"1990-05-01",5,"Dissolved oxygen saturation","84.6154"
"1990-05-01",5,"Temperature, water","14"
"1990-05-08",0,"Dissolved oxygen (DO)","13.2"
"1990-05-08",0,"Dissolved oxygen saturation","129.436"
"1990-05-08",0,"Depth, Secchi disk depth","0.85"
"1990-05-08",0,"Temperature, water","15.5"
"1990-05-08",0,"Specific conductance","320"
"1990-05-08",0,"pH","8.8"
"1990-05-08",0,"Turbidity","6.3"
"1990-05-08",0,"Inorganic nitrogen (nitrate and nitrite)","0.29"
"1990-05-08",0,"Alkalinity, total","130"
"1990-05-08",0,"Phosphorus","0.167"
"1990-05-08",0,"Chlorophyll a, corrected for pheophytin","88.4"
"1990-05-08",0,"Total suspended solids","15"
"1990-05-08",0,"Chloride","19"
"1990-05-08",1,"Dissolved oxygen (DO)","12.8"
"1990-05-08",1,"Dissolved oxygen saturation","125.49"
"1990-05-08",1,"Temperature, water","15.4"
"1990-05-08",2,"Dissolved oxygen (DO)","11.6"
"1990-05-08",2,"Dissolved oxygen saturation","113.725"
"1990-05-08",2,"Temperature, water","15.1"
"1990-05-08",3,"Dissolved oxygen (DO)","11.3"
"1990-05-08",3,"Dissolved oxygen saturation","110.784"
"1990-05-08",3,"Temperature, water","15"
"1990-05-08",4,"Dissolved oxygen (DO)","11.3"
"1990-05-08",4,"Dissolved oxygen saturation","110.784"
"1990-05-08",4,"Temperature, water","15"
"1990-05-08",5,"Dissolved oxygen (DO)","11.2"
"1990-05-08",5,"Dissolved oxygen saturation","109.804"
"1990-05-08",5,"Temperature, water","15"
"1990-05-08",6,"Dissolved oxygen (DO)","10.9"
"1990-05-08",6,"Dissolved oxygen saturation","106.863"
"1990-05-08",6,"Temperature, water","15"
"1990-05-15",0,"Dissolved oxygen (DO)","10.2"
"1990-05-15",0,"Dissolved oxygen saturation","100.014"
"1990-05-15",0,"Depth, Secchi disk depth","0.85"
"1990-05-15",0,"Temperature, water","15.1"
"1990-05-15",0,"Specific conductance","300"
"1990-05-15",0,"pH","8.7"
"1990-05-15",0,"Turbidity","4"
"1990-05-15",0,"Inorganic nitrogen (nitrate and nitrite)","0.35"
"1990-05-15",0,"Alkalinity, total","120"
"1990-05-15",0,"Phosphorus","0.118"
"1990-05-15",0,"Chlorophyll a, corrected for pheophytin","48.1"
"1990-05-15",0,"Chloride","14"
"1990-05-15",0,"Total suspended solids","9.8"
"1990-05-15",1,"Dissolved oxygen (DO)","10.4"
"1990-05-15",1,"Dissolved oxygen saturation","101.961"
"1990-05-15",1,"Temperature, water","15.1"
"1990-05-15",2,"Dissolved oxygen (DO)","10.4"
"1990-05-15",2,"Dissolved oxygen saturation","101.961"
"1990-05-15",2,"Temperature, water","15.1"
"1990-05-15",3,"Dissolved oxygen (DO)","10.3"
"1990-05-15",3,"Dissolved oxygen saturation","100.98"
"1990-05-15",3,"Temperature, water","15.1"
"1990-05-15",4,"Dissolved oxygen (DO)","10.1"
"1990-05-15",4,"Dissolved oxygen saturation","99.0196"
"1990-05-15",4,"Temperature, water","15.1"
"1990-05-15",5,"Dissolved oxygen (DO)","9.8"
"1990-05-15",5,"Dissolved oxygen saturation","96.0784"
"1990-05-15",5,"Temperature, water","15.1"
"1990-05-24",0,"Dissolved oxygen (DO)","9.8"
"1990-05-24",0,"Dissolved oxygen saturation","98.0137"
"1990-05-24",0,"Depth, Secchi disk depth","1.58"
"1990-05-24",0,"Temperature, water","16"
"1990-05-24",0,"Specific conductance","290"
"1990-05-24",0,"pH","8.4"
"1990-05-24",0,"Turbidity","2.5"
"1990-05-24",0,"Inorganic nitrogen (nitrate and nitrite)","0.6"
"1990-05-24",0,"Alkalinity, total","120"
"1990-05-24",0,"Phosphorus","0.315"
"1990-05-24",0,"Chlorophyll a, corrected for pheophytin","17.6"
"1990-05-24",0,"Total suspended solids","2.4"
"1990-05-24",0,"Chloride","14"
"1990-05-24",1,"Dissolved oxygen (DO)","9.8"
"1990-05-24",1,"Dissolved oxygen saturation","98"
"1990-05-24",1,"Temperature, water","15.6"
"1990-05-24",2,"Dissolved oxygen (DO)","8.9"
"1990-05-24",2,"Dissolved oxygen saturation","87.2549"
"1990-05-24",2,"Temperature, water","14.9"
"1990-05-24",3,"Dissolved oxygen (DO)","8.3"
"1990-05-24",3,"Dissolved oxygen saturation","79.8077"
"1990-05-24",3,"Temperature, water","14.3"
"1990-05-24",4,"Dissolved oxygen (DO)","6.6"
"1990-05-24",4,"Dissolved oxygen saturation","62.2641"
"1990-05-24",4,"Temperature, water","13.5"
"1990-05-24",5,"Dissolved oxygen (DO)","6"
"1990-05-24",5,"Dissolved oxygen saturation","56.6038"
"1990-05-24",5,"Temperature, water","13.2"
"1990-05-24",6,"Dissolved oxygen (DO)","5.5"
"1990-05-24",6,"Dissolved oxygen saturation","51.8868"
"1990-05-24",6,"Temperature, water","13.1"
"1990-05-24",6,"Phosphorus","0.194"
"1990-05-29",0,"Dissolved oxygen (DO)","8.6"
"1990-05-29",0,"Dissolved oxygen saturation","91.5034"
"1990-05-29",0,"Depth, Secchi disk depth","3"
"1990-05-29",0,"Temperature, water","18.8"
"1990-05-29",0,"Specific conductance","330"
"1990-05-29",0,"pH","8.3"
"1990-05-29",0,"Turbidity","1.4"
"1990-05-29",0,"Inorganic nitrogen (nitrate and nitrite)","1.1"
"1990-05-29",0,"Chlorophyll a, corrected for pheophytin",""
"1990-05-29",0,"Alkalinity, total","120"
"1990-05-29",0,"Phosphorus","0.11"
"1990-05-29",0,"Total suspended solids","1.6"
"1990-05-29",0,"Chloride","16"
"1990-05-29",1,"Dissolved oxygen (DO)","8.5"
"1990-05-29",1,"Dissolved oxygen saturation","90.4255"
"1990-05-29",1,"Temperature, water","18.7"
"1990-05-29",2,"Dissolved oxygen (DO)","8.5"
"1990-05-29",2,"Dissolved oxygen saturation","89.4737"
"1990-05-29",2,"Temperature, water","18.2"
"1990-05-29",3,"Dissolved oxygen (DO)","8.6"
"1990-05-29",3,"Dissolved oxygen saturation","90.5263"
"1990-05-29",3,"Temperature, water","17.8"
"1990-05-29",4,"Dissolved oxygen (DO)","8.3"
"1990-05-29",4,"Dissolved oxygen saturation","85.567"
"1990-05-29",4,"Temperature, water","17.5"
"1990-05-29",5,"Dissolved oxygen (DO)","6.8"
"1990-05-29",5,"Dissolved oxygen saturation","68"
"1990-05-29",5,"Temperature, water","16.5"
"1990-05-29",6,"Dissolved oxygen (DO)","6.4"
"1990-05-29",6,"Dissolved oxygen saturation","64"
"1990-05-29",6,"Temperature, water","16"
"1990-05-29",6,"Phosphorus","0.187"
"1990-05-29",6.6,"Dissolved oxygen (DO)","4.8"
"1990-05-29",6.6,"Dissolved oxygen saturation","47.0588"
"1990-05-29",6.6,"Temperature, water","15"
"1990-06-06",0,"Dissolved oxygen (DO)","6.8"
"1990-06-06",0,"Dissolved oxygen saturation","70.1175"
"1990-06-06",0,"Depth, Secchi disk depth","1.34"
"1990-06-06",0,"Temperature, water","17.5"
"1990-06-06",0,"Specific conductance","420"
"1990-06-06",0,"pH","8.2"
"1990-06-06",0,"Turbidity","4.5"
"1990-06-06",0,"Inorganic nitrogen (nitrate and nitrite)","2.6"
"1990-06-06",0,"Alkalinity, total","150"
"1990-06-06",0,"Phosphorus","0.157"
"1990-06-06",0,"Chlorophyll a, corrected for pheophytin",""
"1990-06-06",0,"Total suspended solids","4.4"
"1990-06-06",0,"Chloride","20"
"1990-06-06",1,"Dissolved oxygen (DO)","6.8"
"1990-06-06",1,"Dissolved oxygen saturation","70.1031"
"1990-06-06",1,"Temperature, water","17.5"
"1990-06-06",2,"Dissolved oxygen (DO)","6.7"
"1990-06-06",2,"Dissolved oxygen saturation","69.0721"
"1990-06-06",2,"Temperature, water","17.5"
"1990-06-06",3,"Dissolved oxygen (DO)","6.7"
"1990-06-06",3,"Dissolved oxygen saturation","69.0721"
"1990-06-06",3,"Temperature, water","17.5"
"1990-06-06",4,"Dissolved oxygen (DO)","6.7"
"1990-06-06",4,"Dissolved oxygen saturation","69.0721"
"1990-06-06",4,"Temperature, water","17.5"
"1990-06-06",5,"Dissolved oxygen (DO)","6.7"
"1990-06-06",5,"Dissolved oxygen saturation","69.0721"
"1990-06-06",5,"Temperature, water","17.4"
"1990-06-06",6,"Dissolved oxygen (DO)","6.7"
"1990-06-06",6,"Dissolved oxygen saturation","69.0721"
"1990-06-06",6,"Temperature, water","17.4"
"1990-06-14",0,"Dissolved oxygen (DO)","6.8"
"1990-06-14",0,"Dissolved oxygen saturation","78.1767"
"1990-06-14",0,"Depth, Secchi disk depth","2.82"
"1990-06-14",0,"Temperature, water","23"
"1990-06-14",0,"Specific conductance","460"
"1990-06-14",0,"pH","8.1"
"1990-06-14",0,"Turbidity","3"
"1990-06-14",0,"Inorganic nitrogen (nitrate and nitrite)","3.2"
"1990-06-14",0,"Alkalinity, total","150"
"1990-06-14",0,"Phosphorus","0.118"
"1990-06-14",0,"Chlorophyll a, corrected for pheophytin","1.6"
"1990-06-14",0,"Total suspended solids","2.4"
"1990-06-14",0,"Chloride","22"
"1990-06-14",1,"Dissolved oxygen (DO)","6.7"
"1990-06-14",1,"Dissolved oxygen saturation","76.1363"
"1990-06-14",1,"Temperature, water","21.8"
"1990-06-14",2,"Dissolved oxygen (DO)","6.6"
"1990-06-14",2,"Dissolved oxygen saturation","73.3333"
"1990-06-14",2,"Temperature, water","21"
"1990-06-14",3,"Dissolved oxygen (DO)","6.4"
"1990-06-14",3,"Dissolved oxygen saturation","71.1111"
"1990-06-14",3,"Temperature, water","20.7"
"1990-06-14",4,"Dissolved oxygen (DO)","6.1"
"1990-06-14",4,"Dissolved oxygen saturation","66.3043"
"1990-06-14",4,"Temperature, water","20.3"
"1990-06-14",5,"Dissolved oxygen (DO)","6"
"1990-06-14",5,"Dissolved oxygen saturation","65.2174"
"1990-06-14",5,"Temperature, water","20"
"1990-06-14",6,"Dissolved oxygen (DO)","5.3"
"1990-06-14",6,"Dissolved oxygen saturation","57.6087"
"1990-06-14",6,"Temperature, water","19.8"
"1990-06-21",0,"Dissolved oxygen (DO)","6"
"1990-06-21",0,"Dissolved oxygen saturation","68.9763"
"1990-06-21",0,"Depth, Secchi disk depth","0.95"
"1990-06-21",0,"Temperature, water","23.3"
"1990-06-21",0,"Specific conductance","410"
"1990-06-21",0,"pH","8.1"
"1990-06-21",0,"Turbidity","5.8"
"1990-06-21",0,"Inorganic nitrogen (nitrate and nitrite)","2.8"
"1990-06-21",0,"Alkalinity, total","150"
"1990-06-21",0,"Phosphorus","0.162"
"1990-06-21",0,"Chlorophyll a, corrected for pheophytin","8.01"
"1990-06-21",0,"Total suspended solids","6.4"
"1990-06-21",0,"Chloride","17"
"1990-06-21",1,"Dissolved oxygen (DO)","5.9"
"1990-06-21",1,"Dissolved oxygen saturation","67.8161"
"1990-06-21",1,"Temperature, water","23.2"
"1990-06-21",2,"Dissolved oxygen (DO)","6"
"1990-06-21",2,"Dissolved oxygen saturation","68.9655"
"1990-06-21",2,"Temperature, water","23.1"
"1990-06-21",3,"Dissolved oxygen (DO)","5.7"
"1990-06-21",3,"Dissolved oxygen saturation","65.5172"
"1990-06-21",3,"Temperature, water","23"
"1990-06-21",4,"Dissolved oxygen (DO)","5"
"1990-06-21",4,"Dissolved oxygen saturation","56.8182"
"1990-06-21",4,"Temperature, water","22.4"
"1990-06-21",5,"Dissolved oxygen (DO)","5"
"1990-06-21",5,"Dissolved oxygen saturation","56.8182"
"1990-06-21",5,"Temperature, water","22.4"
"1990-06-21",6,"Dissolved oxygen (DO)","4.9"
"1990-06-21",6,"Dissolved oxygen saturation","55.6818"
"1990-06-21",6,"Temperature, water","22.4"
"1990-06-21",7,"Dissolved oxygen (DO)","4.9"
"1990-06-21",7,"Dissolved oxygen saturation","55.6818"
"1990-06-21",7,"Temperature, water","22.3"
"1990-06-26",0,"Dissolved oxygen (DO)","11.2"
"1990-06-26",0,"Dissolved oxygen saturation","138.295"
"1990-06-26",0,"Depth, Secchi disk depth","0.95"
"1990-06-26",0,"Temperature, water","27"
"1990-06-26",0,"pH","8.4"
"1990-06-26",0,"Specific conductance","410"
"1990-06-26",0,"Turbidity","6.2"
"1990-06-26",0,"Inorganic nitrogen (nitrate and nitrite)","4.1"
"1990-06-26",0,"Alkalinity, total","140"
"1990-06-26",0,"Phosphorus","0.155"
"1990-06-26",0,"Chlorophyll a, corrected for pheophytin","16"
"1990-06-26",0,"Total suspended solids","8.8"
"1990-06-26",0,"Chloride","17"
"1990-06-26",1,"Dissolved oxygen (DO)","6.9"
"1990-06-26",1,"Dissolved oxygen saturation","81.1764"
"1990-06-26",1,"Temperature, water","24.3"
"1990-06-26",2,"Dissolved oxygen (DO)","6.3"
"1990-06-26",2,"Dissolved oxygen saturation","74.1176"
"1990-06-26",2,"Temperature, water","23.9"
"1990-06-26",3,"Dissolved oxygen (DO)","5.4"
"1990-06-26",3,"Dissolved oxygen saturation","62.0689"
"1990-06-26",3,"Temperature, water","23.2"
"1990-06-26",4,"Dissolved oxygen (DO)","3.6"
"1990-06-26",4,"Dissolved oxygen saturation","40.9091"
"1990-06-26",4,"Temperature, water","22.3"
"1990-06-26",5,"Dissolved oxygen (DO)","3.5"
"1990-06-26",5,"Dissolved oxygen saturation","39.7727"
"1990-06-26",5,"Temperature, water","22.2"
"1990-06-26",6,"Dissolved oxygen (DO)","3.4"
"1990-06-26",6,"Dissolved oxygen saturation","38.6363"
"1990-06-26",6,"Temperature, water","22.2"
"1990-06-26",6.8,"Dissolved oxygen (DO)","3.3"
"1990-06-26",6.8,"Dissolved oxygen saturation","37.5"
"1990-06-26",6.8,"Temperature, water","22.2"
"1990-06-26",6.8,"Phosphorus","0.183"
"1990-07-03",0,"Dissolved oxygen (DO)","7"
"1990-07-03",0,"Dissolved oxygen saturation","85.3808"
"1990-07-03",0,"Depth, Secchi disk depth","1.13"
"1990-07-03",0,"Temperature, water","26.5"
"1990-07-03",0,"Turbidity","4"
"1990-07-03",0,"Specific conductance","440"
"1990-07-03",3,"Temperature, water","26"
"1990-07-03",0,"pH","8.1"
"1990-07-03",0,"Inorganic nitrogen (nitrate and nitrite)","4.3"
"1990-07-03",0,"Alkalinity, total","150"
"1990-07-03",0,"Phosphorus","0.17"
"1990-07-03",0,"Chlorophyll a, corrected for pheophytin","12.8"
"1990-07-03",0,"Total suspended solids","5"
"1990-07-03",0,"Chloride","18"
"1990-07-03",1,"Dissolved oxygen (DO)","7.1"
"1990-07-03",1,"Dissolved oxygen saturation","86.5853"
"1990-07-03",1,"Temperature, water","26.4"
"1990-07-03",2,"Dissolved oxygen (DO)","6.9"
"1990-07-03",2,"Dissolved oxygen saturation","84.1463"
"1990-07-03",2,"Temperature, water","26.2"
"1990-07-03",3,"Dissolved oxygen (DO)","6.8"
"1990-07-03",3,"Dissolved oxygen saturation","82.9268"
"1990-07-03",4,"Dissolved oxygen (DO)","6.7"
"1990-07-03",4,"Dissolved oxygen saturation","81.7073"
"1990-07-03",4,"Temperature, water","25.9"
"1990-07-03",5,"Dissolved oxygen (DO)","5.8"
"1990-07-03",5,"Temperature, water","25.2"
"1990-07-03",5,"Dissolved oxygen saturation","69.0476"
"1990-07-03",6,"Dissolved oxygen (DO)","5"
"1990-07-03",6,"Dissolved oxygen saturation","59.5238"
"1990-07-03",6,"Temperature, water","24.8"
"1990-07-03",6.6,"Dissolved oxygen (DO)","4.2"
"1990-07-03",6.6,"Dissolved oxygen saturation","50"
"1990-07-03",6.6,"Temperature, water","24.8"
"1990-07-10",0,"Dissolved oxygen (DO)","9.2"
"1990-07-10",0,"Dissolved oxygen saturation","113.6"
"1990-07-10",0,"Depth, Secchi disk depth","0.82"
"1990-07-10",0,"Temperature, water","27"
"1990-07-10",0,"Specific conductance","460"
"1990-07-10",0,"pH","8.1"
"1990-07-10",0,"Turbidity","4.8"
"1990-07-10",0,"Inorganic nitrogen (nitrate and nitrite)","2.7"
"1990-07-10",0,"Alkalinity, total","160"
"1990-07-10",0,"Phosphorus","0.23"
"1990-07-10",0,"Chlorophyll a, corrected for pheophytin","20.8"
"1990-07-10",0,"Total suspended solids","6"
"1990-07-10",0,"Chloride","18"
"1990-07-10",1,"Dissolved oxygen (DO)","6"
"1990-07-10",1,"Dissolved oxygen saturation","71.4286"
"1990-07-10",1,"Temperature, water","25.5"
"1990-07-10",2,"Dissolved oxygen (DO)","5.1"
"1990-07-10",2,"Dissolved oxygen saturation","60.7142"
"1990-07-10",2,"Temperature, water","25.2"
"1990-07-10",3,"Dissolved oxygen (DO)","4.8"
"1990-07-10",3,"Dissolved oxygen saturation","57.1428"
"1990-07-10",3,"Temperature, water","25.1"
"1990-07-10",4,"Dissolved oxygen (DO)","4.7"
"1990-07-10",4,"Dissolved oxygen saturation","55.9523"
"1990-07-10",4,"Temperature, water","25"
"1990-07-10",5,"Dissolved oxygen (DO)","4.6"
"1990-07-10",5,"Dissolved oxygen saturation","54.7619"
"1990-07-10",5,"Temperature, water","25"
"1990-07-10",5.5,"Dissolved oxygen (DO)","4.5"
"1990-07-10",5.5,"Dissolved oxygen saturation","53.5714"
"1990-07-10",5.5,"Temperature, water","25"
"1990-07-18",0,"Dissolved oxygen (DO)","9.4"
"1990-07-18",0,"Dissolved oxygen saturation","116.071"
"1990-07-18",0,"Depth, Secchi disk depth","0.92"
"1990-07-18",0,"Temperature, water","27"
"1990-07-18",0,"Specific conductance","480"
"1990-07-18",0,"pH","8.4"
"1990-07-18",0,"Turbidity","6.2"
"1990-07-18",1,"Temperature, water","25.3"
