"ActivityStartDate","ActivityDepthHeightMeasure.MeasureValue","CharacteristicName","ResultMeasureValue"
"1987-02-26",7,"Dissolved oxygen (DO)","3.2"
"1987-02-26",7,"Dissolved oxygen saturation","24.4275"
"1987-02-26",7,"Temperature, water","3.7"
"1987-02-26",8,"Dissolved oxygen (DO)","1.2"
"1987-02-26",8,"Dissolved oxygen saturation","9.1603"
"1987-02-26",8,"Temperature, water","3.7"
"1987-02-26",9,"Dissolved oxygen (DO)","0.15"
"1987-02-26",9,"Dissolved oxygen saturation","1.14504"
"1987-02-26",9,"Temperature, water","3.7"
"1987-02-26",9,"Specific conductance","640"
"1987-02-26",9,"pH","8"
"1987-02-26",9,"Alkalinity, total","350"
"1987-02-26",9,"Phosphorus","0.13"
"1987-05-20",3,"Temperature, water","16.6"
"1987-02-26",10,"Dissolved oxygen saturation","0"
"1987-02-26",10,"Temperature, water","4.1"
"1987-02-26",10,"Dissolved oxygen (DO)","0"
"1987-02-26",10.2,"Dissolved oxygen saturation","0"
"1987-02-26",10.2,"Temperature, water","4.2"
"1987-02-26",10.2,"Dissolved oxygen (DO)","0"
"1987-04-28",0,"Depth, Secchi disk depth","1.13"
"1987-04-28",0.5,"Specific conductance","430"
"1987-04-28",0.5,"pH","7.7"
"1987-04-28",0.5,"Phosphorus","0.08"
"1987-04-28",0.5,"Chlorophyll a, corrected for pheophytin","35"
"1987-04-28",0.5,"Total suspended solids","2"
"1987-04-28",6,"Specific conductance","490"
"1987-04-28",6,"pH","7.4"
"1987-04-28",6,"Phosphorus","0.05"
"1987-04-28",9.5,"Specific conductance","520"
"1987-04-28",9.5,"pH","7.3"
"1987-04-28",9.5,"Phosphorus","0.12"
"1987-05-20",0.5,"Dissolved oxygen saturation","78.3505"
"1987-05-20",0.5,"Dissolved oxygen (DO)","7.6"
"1987-05-20",0.5,"Depth, Secchi disk depth","2.87"
"1987-05-20",0.5,"Temperature, water","16.7"
"1987-05-20",0.5,"Specific conductance","480"
"1987-05-20",0.5,"pH","8.2"
"1987-05-20",0.5,"Phosphorus","0.05"
"1987-05-20",0.5,"Chlorophyll a, corrected for pheophytin","28"
"1987-05-20",0.5,"Total suspended solids","4"
"1987-05-20",1,"Dissolved oxygen (DO)","7.4"
"1987-05-20",1,"Dissolved oxygen saturation","76.2886"
"1987-05-20",1,"Temperature, water","16.7"
"1987-05-20",2,"Dissolved oxygen (DO)","7.4"
"1987-05-20",2,"Dissolved oxygen saturation","76.2886"
"1987-05-20",2,"Temperature, water","16.6"
"1987-05-20",3,"Dissolved oxygen (DO)","7.6"
"1987-05-20",4,"Dissolved oxygen (DO)","6.6"
"1987-05-20",4,"Dissolved oxygen saturation","66"
"1987-05-20",4,"Temperature, water","16.1"
"1987-05-20",5,"Dissolved oxygen (DO)","0.5"
"1987-05-20",5,"Dissolved oxygen saturation","4.80769"
"1987-05-20",5,"Temperature, water","13.8"
"1987-05-20",5,"Specific conductance","470"
"1987-05-20",5,"pH","8"
"1987-05-20",5,"Phosphorus","0.06"
"1987-05-20",6,"Dissolved oxygen (DO)","0.1"
"1987-05-20",6,"Dissolved oxygen saturation","0.84034"
"1987-05-20",6,"Temperature, water","7.8"
"1987-05-20",7,"Dissolved oxygen (DO)","0.05"
"1987-05-20",7,"Dissolved oxygen saturation","0.40984"
"1987-05-20",7,"Temperature, water","7.4"
"1987-05-20",8,"Dissolved oxygen (DO)","0.05"
"1987-05-20",8,"Dissolved oxygen saturation","0.42017"
"1987-05-20",8,"Temperature, water","7.7"
"1987-05-20",9,"Dissolved oxygen (DO)","0.15"
"1987-05-20",9,"Dissolved oxygen saturation","1.2605"
"1987-05-20",9,"Temperature, water","7.8"
"1987-05-20",10,"Dissolved oxygen (DO)","0.2"
"1987-05-20",10,"Dissolved oxygen saturation","1.68067"
"1987-05-20",10,"Temperature, water","7.7"
"1987-05-20",10,"Specific conductance","530"
"1987-05-20",10,"pH","7.3"
"1987-06-18",3,"Temperature, water","21.6"
"1987-05-20",10,"Phosphorus","0.28"
"1987-05-20",11,"Dissolved oxygen (DO)","0.2"
"1987-05-20",11,"Dissolved oxygen saturation","1.68067"
"1987-05-20",11,"Temperature, water","7.8"
"1987-06-18",0.5,"Dissolved oxygen (DO)","12.2"
"1987-06-18",0.5,"Dissolved oxygen saturation","156.41"
"1987-06-18",0.5,"Depth, Secchi disk depth","0.91"
"1987-06-18",0.5,"Temperature, water","28.6"
"1987-06-18",0.5,"Specific conductance","330"
"1987-06-18",0.5,"pH","7.6"
"1987-06-18",0.5,"Phosphorus","0.09"
"1987-06-18",0.5,"Chlorophyll a, corrected for pheophytin","39.2"
"1987-06-18",0.5,"Total suspended solids","18"
"1987-06-18",1,"Dissolved oxygen (DO)","12"
"1987-06-18",1,"Temperature, water","28.3"
"1987-06-18",1,"Dissolved oxygen saturation","151.899"
"1987-06-18",2,"Dissolved oxygen (DO)","0.2"
"1987-06-18",2,"Dissolved oxygen saturation","2.43902"
"1987-06-18",2,"Temperature, water","25.6"
"1987-06-18",3,"Dissolved oxygen (DO)","0.1"
"1987-06-18",3,"Dissolved oxygen saturation","1.13636"
"1987-06-18",4,"Dissolved oxygen (DO)","0.1"
"1987-06-18",4,"Dissolved oxygen saturation","0.96154"
"1987-06-18",4,"Temperature, water","14"
"1987-06-18",4,"Phosphorus","0.06"
"1987-06-18",4,"Specific conductance","360"
"1987-06-18",4,"pH","7.3"
"1987-06-18",5,"Dissolved oxygen (DO)","0.05"
"1987-06-18",5,"Dissolved oxygen saturation","0.48077"
"1987-06-18",5,"Temperature, water","13.6"
"1987-06-18",6,"Dissolved oxygen (DO)","0.05"
"1987-06-18",6,"Dissolved oxygen saturation","0.4717"
"1987-06-18",6,"Temperature, water","13.2"
"1987-06-18",7,"Dissolved oxygen saturation","0.4717"
"1987-06-18",7,"Temperature, water","13.2"
"1987-06-18",7,"Dissolved oxygen (DO)","0.05"
"1987-06-18",8,"Dissolved oxygen saturation","0.4717"
"1987-06-18",8,"Temperature, water","12.9"
"1987-06-18",8,"Dissolved oxygen (DO)","0.05"
"1987-06-18",9,"Dissolved oxygen saturation","0.4717"
"1987-06-18",9,"Temperature, water","12.9"
"1987-06-18",9,"Dissolved oxygen (DO)","0.05"
"1987-06-18",9.5,"Specific conductance","450"
"1987-06-18",9.5,"pH","7.1"
"1987-06-18",9.5,"Phosphorus","0.29"
"1987-06-18",10,"Dissolved oxygen saturation","2.35849"
"1987-06-18",10,"Temperature, water","12.8"
"1987-06-18",10,"Dissolved oxygen (DO)","0.25"
"1987-06-18",11,"Dissolved oxygen saturation","0.9434"
"1987-06-18",11,"Temperature, water","12.8"
"1987-06-18",11,"Dissolved oxygen (DO)","0.1"
"1987-06-29",0.5,"Dissolved oxygen saturation","126.437"
"1987-06-29",0.5,"Dissolved oxygen (DO)","11"
"1987-06-29",0.5,"Depth, Secchi disk depth","0.64"
"1987-06-29",0.5,"Temperature, water","23.2"
"1987-06-29",0.5,"Phosphorus","0.12"
"1987-06-29",0.5,"Chlorophyll a, corrected for pheophytin","100"
"1987-06-29",1,"Dissolved oxygen (DO)","10.8"
"1987-06-29",1,"Dissolved oxygen saturation","124.138"
"1987-06-29",1,"Temperature, water","23.2"
"1987-06-29",2,"Dissolved oxygen (DO)","8.8"
"1987-06-29",2,"Dissolved oxygen saturation","101.149"
"1987-06-29",2,"Temperature, water","23.1"
"1987-06-29",3,"Dissolved oxygen (DO)","1.85"
"1987-06-29",3,"Dissolved oxygen saturation","21.0227"
"1987-06-29",3,"Temperature, water","21.7"
"1987-06-29",4,"Dissolved oxygen (DO)","0.2"
"1987-06-29",4,"Dissolved oxygen saturation","1.92307"
"1987-06-29",4,"Temperature, water","13.8"
"1987-06-29",4,"Phosphorus","0.17"
"1987-06-29",5,"Dissolved oxygen (DO)","0.2"
"1987-06-29",5,"Dissolved oxygen saturation","1.88679"
"1987-06-29",5,"Temperature, water","13.2"
"1987-06-29",6,"Dissolved oxygen (DO)","0.1"
"1987-06-29",6,"Dissolved oxygen saturation","0.9434"
"1987-06-29",6,"Temperature, water","13"
"1987-06-29",7,"Dissolved oxygen (DO)","0.1"
"1987-06-29",7,"Dissolved oxygen saturation","0.9434"
"1987-06-29",7,"Temperature, water","13"
"1987-06-29",8,"Dissolved oxygen (DO)","0.1"
"1987-06-29",8,"Dissolved oxygen saturation","0.9434"
"1987-06-29",8,"Temperature, water","12.8"
"1987-06-29",9,"Dissolved oxygen (DO)","0.1"
"1987-06-29",9,"Dissolved oxygen saturation","0.9434"
"1987-06-29",9,"Temperature, water","12.8"
"1987-06-29",10,"Dissolved oxygen (DO)","0.3"
"1987-06-29",10,"Dissolved oxygen saturation","2.83019"
"1987-06-29",10,"Temperature, water","12.8"
"1987-06-29",10,"Phosphorus","0.34"
"1987-06-29",11,"Dissolved oxygen (DO)","0.2"
"1987-06-29",11,"Dissolved oxygen saturation","1.88679"
"1987-06-29",11,"Temperature, water","12.8"
"1987-07-15",0.5,"Dissolved oxygen (DO)","11.8"
"1987-07-15",0.5,"Dissolved oxygen saturation","138.823"
"1987-07-15",0.5,"Depth, Secchi disk depth","0.61"
"1987-07-15",0.5,"Temperature, water","24.3"
"1987-07-15",2,"Temperature, water","23.3"
"1987-07-15",0.5,"Specific conductance","310"
"1987-07-15",0.5,"pH","8.1"
"1987-07-15",0.5,"Phosphorus","0.14"
"1987-07-15",0.5,"Chlorophyll a, corrected for pheophytin","78"
"1987-07-15",0.5,"Total suspended solids","6"
"1987-07-15",1,"Dissolved oxygen (DO)","8.4"
"1987-07-15",1,"Temperature, water","23.6"
"1987-07-15",1,"Dissolved oxygen saturation","98.8235"
"1987-07-15",2,"Dissolved oxygen (DO)","7"
"1987-07-15",2,"Dissolved oxygen saturation","80.4598"
"1987-07-15",3,"Dissolved oxygen (DO)","0.3"
"1987-07-15",3,"Dissolved oxygen saturation","3.40909"
"1987-07-15",3,"Temperature, water","22.2"
"1987-07-15",4,"Dissolved oxygen (DO)","0.15"
"1987-07-15",4,"Dissolved oxygen saturation","1.5"
"1987-07-15",4,"Temperature, water","16.4"
"1987-07-15",4,"Specific conductance","370"
"1987-07-15",4,"pH","7.3"
"1987-07-15",4,"Phosphorus","0.18"
"1987-07-15",5,"Dissolved oxygen (DO)","0.15"
"1987-07-15",5,"Dissolved oxygen saturation","1.44231"
"1987-07-15",5,"Temperature, water","13.9"
"1987-07-15",6,"Dissolved oxygen (DO)","0.1"
"1987-07-15",6,"Dissolved oxygen saturation","0.96154"
"1987-07-15",6,"Temperature, water","13.6"
"1987-07-15",7,"Dissolved oxygen (DO)","0.15"
"1987-07-15",7,"Dissolved oxygen saturation","1.41509"
"1987-07-15",7,"Temperature, water","13.2"
"1987-07-15",8,"Dissolved oxygen (DO)","0.1"
"1987-07-15",8,"Dissolved oxygen saturation","0.9434"
"1987-07-15",8,"Temperature, water","13"
"1987-07-15",9,"Dissolved oxygen (DO)","0.1"
"1987-07-15",9,"Dissolved oxygen saturation","0.9434"
"1987-07-15",9,"Temperature, water","12.9"
"1987-07-15",10,"Dissolved oxygen (DO)","0.1"
"1987-07-15",10,"Dissolved oxygen saturation","0.9434"
"1987-07-15",10,"Temperature, water","12.6"
"1987-07-15",10,"Specific conductance","480"
"1987-07-15",10,"pH","7"
"1987-07-15",10,"Phosphorus","0.58"
"1987-07-15",11,"Dissolved oxygen (DO)","0.1"
"1987-07-15",11,"Dissolved oxygen saturation","0.9434"
"1987-07-15",11,"Temperature, water","12.7"
"1987-07-28",0.5,"Dissolved oxygen (DO)","8.4"
"1987-07-28",0.5,"Dissolved oxygen saturation","103.704"
"1987-07-28",0.5,"Depth, Secchi disk depth","0.55"
"1987-07-28",0.5,"Temperature, water","27"
"1987-07-28",0.5,"Phosphorus","0.16"
"1987-07-28",0.5,"Chlorophyll a, corrected for pheophytin","98"
"1987-07-28",1,"Dissolved oxygen (DO)","8"
"1987-07-28",1,"Temperature, water","27"
"1987-07-28",1,"Dissolved oxygen saturation","98.7654"
"1987-07-28",2,"Dissolved oxygen (DO)","0.2"
"1987-07-28",2,"Dissolved oxygen saturation","2.43902"
"1987-07-28",2,"Temperature, water","26.3"
"1987-07-28",3,"Dissolved oxygen (DO)","0.15"
"1987-07-28",3,"Dissolved oxygen saturation","1.7647"
"1987-07-28",3,"Temperature, water","24.1"
"1987-07-28",4,"Dissolved oxygen (DO)","0.15"
"1987-07-28",4,"Dissolved oxygen saturation","1.57895"
"1987-07-28",4,"Temperature, water","18.3"
"1987-07-28",4,"Phosphorus","0.17"
"1987-07-28",5,"Dissolved oxygen (DO)","0.15"
"1987-07-28",5,"Dissolved oxygen saturation","1.47059"
"1987-07-28",5,"Temperature, water","14.6"
"1987-07-28",6,"Dissolved oxygen (DO)","0.15"
"1987-07-28",6,"Dissolved oxygen saturation","1.44231"
"1987-07-28",6,"Temperature, water","13.6"
"1987-07-28",7,"Dissolved oxygen (DO)","0.15"
"1987-07-28",7,"Dissolved oxygen saturation","1.41509"
"1987-07-28",7,"Temperature, water","13"
"1987-07-28",8,"Dissolved oxygen (DO)","0.15"
"1987-07-28",8,"Dissolved oxygen saturation","1.41509"
"1987-07-28",8,"Temperature, water","12.6"
"1987-07-28",9,"Dissolved oxygen (DO)","0.15"
"1987-07-28",9,"Dissolved oxygen saturation","1.38889"
"1987-07-28",9,"Temperature, water","12.3"
"1987-07-28",10,"Dissolved oxygen (DO)","0.15"
"1987-07-28",10,"Dissolved oxygen saturation","1.38889"
"1987-07-28",10,"Temperature, water","12.3"
"1987-07-28",10,"Phosphorus","0.58"
"1987-07-28",10.4,"Dissolved oxygen (DO)","0.1"
"1987-07-28",10.4,"Dissolved oxygen saturation","0.92593"
"1987-07-28",10.4,"Temperature, water","12.3"
"1987-08-18",0.5,"Dissolved oxygen (DO)","10.4"
"1987-08-18",0.5,"Dissolved oxygen saturation","122.353"
"1987-08-18",0.5,"Depth, Secchi disk depth","0.55"
"1987-08-18",0.5,"Temperature, water","24.4"
"1987-08-18",0.5,"Specific conductance","280"
"1987-08-18",0.5,"pH","8.9"
"1987-08-18",0.5,"Phosphorus","0.14"
"1987-08-18",0.5,"Chlorophyll a, corrected for pheophytin","98"
"1987-08-18",0.5,"Total suspended solids","25"
"1987-08-18",1,"Dissolved oxygen (DO)","10.5"
"1987-08-18",1,"Dissolved oxygen saturation","123.529"
"1987-08-18",1,"Temperature, water","24.4"
"1987-08-18",2,"Dissolved oxygen (DO)","9.9"
"1987-08-18",2,"Dissolved oxygen saturation","116.471"
"1987-08-18",2,"Temperature, water","24.4"
"1987-08-18",3,"Dissolved oxygen (DO)","9.9"
"1987-08-18",3,"Dissolved oxygen saturation","116.471"
"1987-08-18",3,"Temperature, water","24.3"
"1987-08-18",4,"Dissolved oxygen (DO)","0.4"
"1987-08-18",4,"Dissolved oxygen saturation","4.34782"
"1987-08-18",4,"Temperature, water","19.6"
"1987-08-18",4,"Specific conductance","280"
"1987-08-18",4,"pH","8.4"
"1987-08-18",4,"Phosphorus","0.16"
"1987-08-18",5,"Dissolved oxygen (DO)","0.3"
"1987-08-18",5,"Dissolved oxygen saturation","2.94117"
"1987-08-18",5,"Temperature, water","15.4"
"1987-08-18",6,"Temperature, water","15.2"
"1987-08-18",6,"Dissolved oxygen (DO)","0.2"
"1987-08-18",6,"Dissolved oxygen saturation","1.96078"
"1987-08-18",7,"Dissolved oxygen saturation","1.96078"
"1987-08-18",7,"Temperature, water","15.1"
"1987-08-18",7,"Dissolved oxygen (DO)","0.2"
"1987-08-18",8,"Dissolved oxygen saturation","1.96078"
"1987-08-18",8,"Temperature, water","15"
"1987-08-18",8,"Dissolved oxygen (DO)","0.2"
"1987-08-18",9,"Dissolved oxygen saturation","1.96078"
"1987-08-18",9,"Temperature, water","14.9"
"1987-08-18",9,"Dissolved oxygen (DO)","0.2"
"1987-08-18",10,"Dissolved oxygen (DO)","0.35"
"1987-08-18",10,"Dissolved oxygen saturation","3.43137"
"1987-08-18",10,"Temperature, water","15"
"1987-08-18",10,"Specific conductance","440"
"1987-08-18",10,"pH","7.1"
"1987-08-18",10,"Phosphorus","0.55"
"1987-08-18",11,"Dissolved oxygen (DO)","0.25"
"1987-08-18",11,"Dissolved oxygen saturation","2.45098"
"1987-08-18",11,"Temperature, water","15"
"1987-08-27",0,"Depth, Secchi disk depth","0.55"
"1987-08-27",0.5,"Specific conductance","280"
"1987-08-27",0.5,"pH","8.2"
"1987-08-27",0.5,"Phosphorus","0.13"
"1987-08-27",0.5,"Chlorophyll a, corrected for pheophytin","120"
"1987-08-27",0.5,"Total suspended solids","26"
"1987-08-27",5,"Specific conductance","370"
"1987-08-27",5,"pH","7.4"
"1987-08-27",5,"Phosphorus","0.39"
"1987-08-27",9.5,"Specific conductance","470"
"1987-08-27",9.5,"pH","7.1"
"1987-08-27",9.5,"Phosphorus","0.79"
"1987-09-14",0.5,"Dissolved oxygen (DO)","7.2"
"1987-09-14",0.5,"Dissolved oxygen saturation","76.5957"
"1987-09-14",0.5,"Depth, Secchi disk depth","0.61"
"1987-09-14",0.5,"Temperature, water","18.9"
"1987-09-14",0.5,"Specific conductance","310"
"1987-09-14",0.5,"pH","8.1"
"1987-09-14",0.5,"Phosphorus","0.08"
"1987-09-14",0.5,"Chlorophyll a, corrected for pheophytin","130"
"1987-09-14",0.5,"Total suspended solids","15"
"1987-09-14",1,"Dissolved oxygen (DO)","4.8"
"1987-09-14",1,"Dissolved oxygen saturation","50.5263"
"1987-09-14",1,"Temperature, water","18.3"
"1987-09-14",2,"Dissolved oxygen (DO)","4.8"
"1987-09-14",2,"Dissolved oxygen saturation","50.5263"
"1987-09-14",2,"Temperature, water","18.2"
"1987-09-14",3,"Dissolved oxygen (DO)","5.7"
"1987-09-14",3,"Dissolved oxygen saturation","60"
"1987-09-14",3,"Temperature, water","18"
"1987-09-14",4,"Dissolved oxygen (DO)","5.6"
"1987-09-14",4,"Dissolved oxygen saturation","58.9473"
"1987-09-14",4,"Temperature, water","17.8"
"1987-09-14",5,"Dissolved oxygen (DO)","0.4"
"1987-09-14",5,"Dissolved oxygen saturation","4"
"1987-09-14",5,"Temperature, water","15.9"
"1987-09-14",5,"Specific conductance","330"
"1987-09-14",5,"pH","7.8"
"1987-09-14",5,"Phosphorus","0.09"
"1987-09-14",6,"Dissolved oxygen (DO)","0.2"
"1987-09-14",6,"Dissolved oxygen saturation","1.96078"
"1987-09-14",6,"Temperature, water","15.4"
"1987-09-14",7,"Dissolved oxygen (DO)","0.35"
"1987-09-14",7,"Dissolved oxygen saturation","3.43137"
"1987-09-14",7,"Temperature, water","15.3"
"1987-09-14",8,"Dissolved oxygen (DO)","0.35"
"1987-09-14",8,"Dissolved oxygen saturation","3.43137"
"1987-09-14",8,"Temperature, water","15.3"
"1987-09-14",9,"Dissolved oxygen (DO)","0.35"
"1987-09-14",9,"Dissolved oxygen saturation","3.43137"
"1987-09-14",9,"Temperature, water","15.2"
"1987-09-14",9.5,"Specific conductance","490"
"1987-09-14",9.5,"pH","7"
"1987-09-14",9.5,"Phosphorus","1.3"
"1987-09-14",10,"Temperature, water","15.2"
"1987-09-14",10,"Dissolved oxygen (DO)","0.45"
"1987-09-14",10,"Dissolved oxygen saturation","4.41176"
"1987-09-14",11,"Dissolved oxygen (DO)","0.4"
"1987-09-14",11,"Dissolved oxygen saturation","3.92157"
"1987-09-14",11,"Temperature, water","15.2"
"1987-10-29",0.5,"Dissolved oxygen (DO)","10.2"
"1987-10-29",0.5,"Temperature, water","5.8"
"1987-10-29",0.5,"Dissolved oxygen saturation","81.6"
"1987-10-29",0.5,"Depth, Secchi disk depth","1.52"
"1987-10-29",0.5,"Specific conductance","428"
"1987-10-29",0.5,"pH","8.2"
"1987-10-29",0.5,"Chlorophyll a, corrected for pheophytin","30"
"1987-10-29",0.5,"Phosphorus","0.18"
"1987-10-29",0.5,"Total suspended solids","4"
"1987-10-29",1,"Dissolved oxygen (DO)","10.2"
"1987-10-29",1,"Dissolved oxygen saturation","81.6"
"1987-10-29",1,"Temperature, water","5.8"
"1987-10-29",2,"Dissolved oxygen (DO)","10.1"
"1987-10-29",2,"Dissolved oxygen saturation","80.8"
"1987-10-29",2,"Temperature, water","5.6"
"1987-10-29",3,"Dissolved oxygen (DO)","10.2"
"1987-10-29",3,"Dissolved oxygen saturation","81.6"
"1987-10-29",3,"Temperature, water","5.6"
"1987-10-29",4,"Dissolved oxygen (DO)","10.2"
"1987-10-29",4,"Dissolved oxygen saturation","81.6"
"1987-10-29",4,"Temperature, water","5.6"
"1987-10-29",5,"Dissolved oxygen (DO)","10.2"
"1987-10-29",5,"Dissolved oxygen saturation","81.6"
"1987-10-29",5,"Temperature, water","5.6"
"1987-10-29",5,"Specific conductance","426"
"1987-10-29",5,"pH","8"
"1987-10-29",5,"Phosphorus","0.21"
"1987-10-29",6,"Dissolved oxygen (DO)","10.2"
"1987-10-29",6,"Dissolved oxygen saturation","81.6"
"1987-10-29",6,"Temperature, water","5.6"
"1987-10-29",7,"Dissolved oxygen (DO)","10.1"
"1987-10-29",7,"Dissolved oxygen saturation","80.8"
"1987-10-29",7,"Temperature, water","5.6"
"1987-10-29",8,"Dissolved oxygen (DO)","9.9"
"1987-10-29",8,"Dissolved oxygen saturation","79.2"
"1987-10-29",8,"Temperature, water","5.6"
"1987-10-29",9,"Dissolved oxygen (DO)","9.9"
"1987-10-29",9,"Dissolved oxygen saturation","77.3437"
"1987-10-29",9,"Temperature, water","5.4"
"1987-10-29",10,"Dissolved oxygen saturation","76.5625"
"1987-10-29",10,"Temperature, water","5.3"
"1987-10-29",10,"Dissolved oxygen (DO)","9.8"
"1987-10-29",10,"Specific conductance","430"
"1987-10-29",10,"pH","8"
"1987-10-29",10,"Phosphorus","0.2"
"1987-10-29",10.5,"Dissolved oxygen saturation","67.9687"
"1987-10-29",10.5,"Temperature, water","5.3"
"1987-10-29",10.5,"Dissolved oxygen (DO)","8.7"
"1987-11-23",0,"Dissolved oxygen (DO)","15.4"
"1987-11-23",0,"Dissolved oxygen saturation","114.074"
"1987-11-23",0,"Temperature, water","3.4"
"1987-11-23",0.5,"Dissolved oxygen (DO)","15.4"
"1987-11-23",0.5,"Dissolved oxygen saturation","114.074"
"1987-11-23",0.5,"Depth, Secchi disk depth","1.37"
"1987-11-23",0.5,"Temperature, water","3.4"
"1987-11-23",0.5,"Specific conductance","390"
"1987-11-23",0.5,"pH","8.3"
"1987-11-23",0.5,"Phosphorus","0.17"
"1987-11-23",0.5,"Chlorophyll a, corrected for pheophytin","120"
"1987-11-23",0.5,"Total suspended solids","17"
"1987-11-23",2,"Dissolved oxygen (DO)","15.4"
"1987-11-23",2,"Dissolved oxygen saturation","114.074"
"1987-11-23",2,"Temperature, water","3.4"
"1987-11-23",3,"Dissolved oxygen (DO)","15.4"
"1987-11-23",3,"Dissolved oxygen saturation","114.074"
"1987-11-23",3,"Temperature, water","3.4"
"1987-11-23",4,"Dissolved oxygen (DO)","15.2"
"1987-11-23",4,"Dissolved oxygen saturation","112.593"
"1987-11-23",4,"Temperature, water","3.4"
"1987-11-23",5,"Dissolved oxygen (DO)","15.3"
"1987-11-23",5,"Dissolved oxygen saturation","113.333"
"1987-11-23",5,"Temperature, water","3.4"
"1987-11-23",5,"Specific conductance","380"
"1987-11-23",5,"pH","8.2"
"1987-11-23",5,"Phosphorus","0.19"
"1987-12-28",6,"Temperature, water","3"
"1987-11-23",6,"Dissolved oxygen (DO)","15.2"
"1987-11-23",6,"Dissolved oxygen saturation","112.593"
"1987-11-23",6,"Temperature, water","3.4"
"1987-11-23",7,"Dissolved oxygen (DO)","15.2"
"1987-11-23",7,"Dissolved oxygen saturation","112.593"
"1987-11-23",7,"Temperature, water","3.4"
"1987-11-23",8,"Dissolved oxygen (DO)","15.1"
"1987-11-23",8,"Dissolved oxygen saturation","111.852"
"1987-11-23",8,"Temperature, water","3.4"
"1987-11-23",9,"Dissolved oxygen (DO)","15"
"1987-11-23",9,"Dissolved oxygen saturation","111.111"
"1987-11-23",9,"Temperature, water","3.4"
"1987-11-23",10,"Dissolved oxygen (DO)","14.8"
"1987-11-23",10,"Dissolved oxygen saturation","112.977"
"1987-11-23",10,"Temperature, water","3.7"
"1987-11-23",10,"Specific conductance","380"
"1987-11-23",10,"pH","8.2"
"1987-11-23",10,"Phosphorus","0.18"
"1987-11-23",10.5,"Dissolved oxygen (DO)","11.2"
"1987-11-23",10.5,"Dissolved oxygen saturation","85.4962"
"1987-11-23",10.5,"Temperature, water","3.9"
"1987-12-28",0.5,"Dissolved oxygen (DO)","15"
"1987-12-28",0.5,"Dissolved oxygen saturation","105.634"
"1987-12-28",0.5,"Depth, Secchi disk depth","1.37"
"1987-12-28",0.5,"Temperature, water","1.4"
"1987-12-28",0.5,"Specific conductance","360"
"1987-12-28",0.5,"pH","7.8"
"1987-12-28",0.5,"Phosphorus","0.26"
"1987-12-28",0.5,"Chlorophyll a, corrected for pheophytin","240"
"1987-12-28",0.5,"Total suspended solids","70"
"1987-12-28",1,"Dissolved oxygen (DO)","13.6"
"1987-12-28",1,"Dissolved oxygen saturation","100.741"
"1987-12-28",1,"Temperature, water","2.8"
"1987-12-28",2,"Dissolved oxygen (DO)","13.4"
"1987-12-28",2,"Dissolved oxygen saturation","99.2592"
"1987-12-28",2,"Temperature, water","2.8"
"1987-12-28",3,"Dissolved oxygen (DO)","13.1"
"1987-12-28",3,"Dissolved oxygen saturation","97.037"
"1987-12-28",3,"Temperature, water","2.9"
"1987-12-28",4,"Dissolved oxygen (DO)","13"
"1987-12-28",4,"Dissolved oxygen saturation","96.2963"
"1987-12-28",4,"Temperature, water","2.9"
"1987-12-28",5,"Dissolved oxygen (DO)","13"
"1987-12-28",5,"Dissolved oxygen saturation","96.2963"
"1987-12-28",5,"Temperature, water","3"
"1987-12-28",5,"Specific conductance","350"
"1987-12-28",5,"pH","7.6"
"1987-12-28",5,"Phosphorus","0.12"
"1987-12-28",6,"Dissolved oxygen (DO)","12.8"
"1987-12-28",6,"Dissolved oxygen saturation","94.8148"
"1987-12-28",7,"Dissolved oxygen (DO)","12.9"
"1987-12-28",7,"Dissolved oxygen saturation","95.5555"
"1987-12-28",7,"Temperature, water","3"
"1987-12-28",8,"Dissolved oxygen (DO)","12.7"
"1987-12-28",8,"Dissolved oxygen saturation","94.0741"
"1987-12-28",8,"Temperature, water","3"
"1987-12-28",9,"Dissolved oxygen (DO)","12.4"
"1987-12-28",9,"Dissolved oxygen saturation","91.8518"
"1987-12-28",9,"Temperature, water","3.2"
"1987-12-28",9,"Specific conductance","340"
"1987-12-28",9,"pH","7.7"
"1987-12-28",9,"Phosphorus","0.11"
"1988-01-18",6,"Dissolved oxygen saturation","77.7778"
"1987-12-28",10,"Dissolved oxygen saturation","78.5185"
"1987-12-28",10,"Temperature, water","3.3"
"1987-12-28",10,"Dissolved oxygen (DO)","10.6"
"1988-01-18",0.5,"Dissolved oxygen saturation","91.5493"
"1988-01-18",0.5,"Depth, Secchi disk depth","2.07"
"1988-01-18",0.5,"Dissolved oxygen (DO)","13"
"1988-01-18",0.5,"Temperature, water","0.6"
"1988-01-18",0.5,"Specific conductance","570"
"1988-01-18",0.5,"pH","8"
"1988-01-18",0.5,"Phosphorus","0.13"
"1988-01-18",0.5,"Chlorophyll a, corrected for pheophytin","19"
"1988-01-18",0.5,"Total suspended solids","3"
"1988-01-18",1,"Temperature, water","2.1"
"1988-01-18",1,"Dissolved oxygen (DO)","12.2"
"1988-01-18",1,"Dissolved oxygen saturation","88.4058"
"1988-01-18",2,"Dissolved oxygen (DO)","11.2"
"1988-01-18",2,"Dissolved oxygen saturation","81.1594"
"1988-01-18",2,"Temperature, water","2.3"
"1988-01-18",3,"Dissolved oxygen (DO)","11.1"
